zip_code,avg_zhvi_2000,avg_zhvi_2001,avg_zhvi_2002,avg_zhvi_2003,avg_zhvi_2004,avg_zhvi_2005,avg_zhvi_2006,avg_zhvi_2007,avg_zhvi_2008,avg_zhvi_2009,avg_zhvi_2010,avg_zhvi_2011,avg_zhvi_2012,avg_zhvi_2013,avg_zhvi_2014,avg_zhvi_2015,avg_zhvi_2016,avg_zhvi_2017,avg_zhvi_2018,avg_zhvi_2019,avg_zhvi_2020,avg_zhvi_2021,avg_zhvi_2022,avg_zhvi_2023
07620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1867317.1590833333,2198047.3390833335,2230034.0603333334,2285892.63,2329302.8525,2353147.4185,2214427.2854166664,2135311.066,2355966.43125,2675896.177166667,2648199.0726
07621,175332.55209166667,198193.14673333333,228236.85773333334,260189.33479166665,293090.6308666667,338814.80999166664,369670.19981666666,362905.7252333333,338083.78126666666,308357.2169333333,301915.54894166667,285174.6514166667,280271.59918333334,288413.75978333334,308671.02591666667,322053.00205,338788.45791666664,355996.896525,370429.6870833333,387902.85116666666,412192.23219999997,456908.46085833333,492312.41295,500231.24772
07624,311986.65506666666,347829.41905,393794.4084833333,440131.34475,502832.6803,581962.2812583334,629793.536075,596928.428125,569378.3438166666,563986.4336166667,555126.5597166667,538340.0605666667,550346.8276666667,579783.3552833333,616016.8518083333,639557.9188083333,651305.7255166667,663817.1142,684555.40865,690880.6822583333,706773.3647166666,783660.1709166666,841022.4617916667,852109.03578
07626,291349.2052916667,326061.8669,369796.55490833335,421589.21198333334,473050.44141666667,546350.1644416667,593654.3058666667,569200.3604833334,542902.0532083333,512020.2437583333,488076.04435833334,461437.24465,470290.91975833336,498785.835125,540723.9401083334,561485.7307416666,591688.2530499999,618298.9041833333,642216.5395,655454.515375,669289.100675,724787.7590916667,768848.7966083334,779601.99728
07627,388592.01204166666,431330.6410083333,484939.0177916667,547120.25135,612046.3405083333,701263.2197416667,764269.6726583333,720160.2232583334,694815.7736083333,671073.9893583333,666709.4994416666,634520.181525,638134.3912666667,676790.217725,739607.18995,769895.2096583333,802850.901,818336.5908,836020.1636916667,822787.329775,833688.6273,915404.4866,993879.0236666666,1034157.4216
07628,194076.11630833332,219090.49186666665,246509.22305,281735.85263333336,317513.5448833333,364797.394675,395103.334425,387328.2227583333,365780.6285583333,338926.66799166665,332161.15832499997,318514.3069083333,313014.93755833333,318153.69276666665,338311.4661083333,352505.23650833336,366413.67268333334,384185.75795,398642.42984166666,409739.27448333334,432374.7462,474147.1768083333,496924.3736333333,502075.77438
07630,279232.9752,310023.90363333334,344083.44333333336,392017.1828416667,441590.223225,506450.7498333333,538402.9849666667,520823.58045,498384.37789166666,479221.53370000003,471965.24235,438224.29095833335,418445.61224166665,440596.64505,471368.937925,486820.55336666666,501422.5500666667,510828.8965,513931.399475,518989.6453916667,534228.05005,581523.2537333333,610986.1079833333,612327.81586
07631,190797.90230000002,210204.22458333333,240637.31555833333,277188.9198833333,311700.2947083333,360000.97151666664,399108.13801666663,399919.99955833337,379936.271225,351039.51646666665,330990.78170833335,302897.12155833334,292486.9859916667,307203.08136666665,329273.3797583333,339307.09658333333,353812.30454166664,376958.261375,390344.55340833333,395453.3395333333,411694.091375,460721.562825,498064.36483333335,506258.02816
07632,413621.6529916667,459924.1608416667,517442.02393333334,587315.8871583333,661068.2162,763105.7917666667,844837.4384333333,827860.2832333334,821756.597225,856460.0409833334,880845.5290083333,848430.587825,887852.1806833333,946024.4160833333,1024231.0511166666,1063627.5571666667,1075207.6314166666,1111938.4719166667,1140427.0525,1141259.7505833334,1145026.871,1225300.65625,1344134.2040833333,1342695.8094
07640,305645.2317416667,335079.56375833333,383020.85668333335,429072.285575,486662.657975,560867.8687833333,606914.7664,587373.6126833333,553102.66845,554911.0718,550053.6297916666,552027.0571416666,564635.1928083333,590510.7495583333,595103.032625,595894.0960583333,610929.2268083333,616662.60795,624464.0400333334,628379.899925,643495.243175,708881.2494416666,763467.4010666667,770059.90486
07641,348589.309925,385646.02755,431671.381125,488026.20595833333,546555.0463083333,630183.886375,674004.2678166666,656330.8831666666,624134.0275166667,602590.9643416667,594677.51785,579716.3658583333,581154.9583333334,600953.4764083333,629332.18185,650758.4977,672712.3575583333,689477.2513583334,697686.5161333333,696204.397325,706242.3201583333,775720.4766583333,843358.2212416667,862620.39044
07642,291988.9196166667,321862.05935,355443.02455,405653.35909166664,457191.7809416667,525361.1995166667,564783.9555,547444.6913166667,518938.55845,502880.53568333335,505969.23735833337,497700.5007,489725.8974166667,505392.9834166667,515750.85493333335,521544.40190833336,539750.104225,560451.314575,570061.7813083333,564778.0841416667,581102.2377083333,628956.4805166667,658957.457675,657692.78428
07643,162489.52435833332,180282.513175,206060.5879,237391.31146666667,273781.35572500003,314958.15270833333,341113.7385166667,342009.40374166664,324115.4828,293348.9315416667,282402.61062500003,267520.9129666667,270696.0827,277378.49315,284605.143725,277929.8119,284197.24065833335,298074.757575,321070.376675,340657.70089166664,367259.66265,417424.5308416667,448568.5394333333,461511.85768
07644,174367.69725,193117.500525,217757.48858333332,257841.133275,293642.63589166664,342442.3387083333,379078.1295583333,378048.6561833333,342952.40122500004,306181.5156583333,294729.2096333333,280654.8123666667,276575.4884583333,287231.3493333333,300464.20293333335,307905.8268,318665.02760000003,333925.74624999997,354940.63044166664,374193.46400833334,406952.22524166666,448951.49025000003,481141.8510583333,489556.75746
07645,297832.64331666665,329449.7645666667,358681.88251666666,401877.0028166667,459853.264025,524063.25073333335,551580.8134166667,536510.0820333334,512425.73020833335,508879.1590583333,500141.49455,492859.34770000004,501556.53264166665,526625.615825,532427.3615416667,534719.4290666666,557911.120025,583016.7450833333,597264.2442916667,595598.8955666667,606617.2164083333,656814.5882666666,707761.008225,715789.88458
07646,225131.25754166668,250552.69259166668,280650.3941583333,324593.32369166665,359519.7248416667,416704.09524166666,452157.70950833336,440385.42990833335,420304.93265,390943.18226666667,383392.0922833333,371115.1198583333,366414.91315833334,374171.8698583333,380427.5922,383293.80580833333,399096.61004166666,414860.02915,427298.3176333333,437223.07968333334,465526.54339166667,512259.52995,546523.870125,551093.34416
07647,279374.166225,309357.47582500003,350770.05638333334,395519.55226666667,450472.40664166666,516578.6978083333,543527.0331833333,537733.6343583333,501450.07485,471877.88605,459312.795675,436445.4088166667,422860.914,438875.8456333333,462880.27975833334,463994.4580916667,471797.0209333333,478957.6979583333,485388.9710166667,489790.115475,501494.35645,549990.908525,589671.594175,598080.07846
07648,276875.7712833333,309109.67789166665,345166.5559916667,385827.1454583333,433810.686025,497844.0367583333,531838.3286,517518.5357666667,483689.46065,493577.2100083333,492883.635375,491298.5232583333,492913.0842666667,515827.48452500004,535377.4249833333,545663.6873250001,562809.83835,577954.0277666666,591219.7342416667,589200.4832916667,600521.42185,657097.5172,713059.7115583334,715617.23606
07649,293288.3265833333,325041.8869666667,357864.1200666667,409121.973625,457291.822825,523989.4278416667,564386.899175,546875.74495,528208.7956166667,517656.5921083333,523019.1430833333,508004.41866666666,507472.92888333334,537642.5386166667,560945.6706083333,573882.9157916667,592796.9998583334,624056.5415,641750.0089166666,638592.8247583334,639713.9967833334,688913.4898166667,734371.4132166667,743691.6774
07650,238948.98036666666,268916.17796666664,308954.83895,353458.346125,393256.6528583333,463343.70139166666,499438.5193,487394.64366666664,462815.294975,449952.1160090909,436000.7865,409231.8512833333,420270.2797083333,446682.8217833333,485144.847775,503280.22395,521417.0104166666,541078.9409333334,564553.8459666667,581820.8614333334,630570.0071166666,708233.6167666666,772287.07235,785017.4898
07652,302933.43804166664,331132.6661583333,369536.63186666666,422727.46774166665,474659.26149166666,544082.3538166666,584393.2559416667,572863.6228166667,541436.6492416667,507805.88368333335,499757.198175,486931.4696,490186.21146666666,520211.54981666664,559870.470525,575865.123825,587191.0134,603232.8389916667,619815.2801083333,628597.711525,661448.3884666667,731735.3284333333,778339.3564333334,798809.96438
07656,288729.1309583333,324200.30660833337,357590.7500416667,400059.5935,451415.39645833336,519033.397175,554570.9197166667,537732.0823,508041.3862416667,481319.1247916667,466784.21605833335,450368.542975,441921.69018333335,456988.12785,487199.50443333335,504580.63445,517087.0915,530792.7736916667,537570.1520583334,542477.8621416667,555070.15095,604635.2580416667,641845.0507166666,651128.42534
07657,228151.29429166668,259242.77709166668,300435.014225,343896.85625,394426.67305833334,450709.09473333333,495592.7730583333,489697.99265,456258.3214083333,424071.2816,406957.375175,386097.39773333335,383140.5502,395670.06435,422628.08735,436593.18815,450328.80594166665,468812.4539083333,487464.26835,498663.7395916667,519934.21183333336,570408.7537916667,611238.06625,629736.85814
07660,152834.290125,170629.68440833333,194994.51403333334,228727.88978333335,262789.799875,302888.5445,324460.2412,326047.57995833334,300269.9280166667,267046.06276666664,263269.51349166664,248718.553625,251482.555375,270778.33526666666,290540.57580833335,299130.828325,313644.16679166665,330782.93704166665,346425.3387416667,360080.953775,389878.696775,443665.7250833333,471932.7243,476044.1328
07661,254348.21239166666,280540.5847416667,316118.031,369341.043975,411636.16349166667,470906.07423333335,511340.8043,495455.1949416667,470748.6255083333,438949.98465,431773.83091666666,417896.838525,407313.5562666667,418788.001575,454593.34105833335,470102.41095,484215.043225,494902.19365833333,515829.79919166665,520201.543825,543200.68625,595464.1831416667,634345.3637583334,640382.94204
07662,192921.17791666667,209596.09890833334,240059.26985833334,281942.157675,321179.91954166663,370648.298375,401722.79018333333,398700.8878083333,379824.328525,340315.18015833333,333201.48514166666,321318.9898916667,319773.79998333333,336697.56989166664,347760.5499583333,356602.65005,366353.6317916667,378606.16665,392482.1759166667,404451.21105,421601.56614999997,460160.948025,489762.64493333333,496957.18872
07663,190459.45994166666,211282.17125,235060.736575,274358.66185833333,314745.2474333333,359497.47821666667,395615.6686,388024.1320916667,365413.4354083333,343300.1917166667,341318.61695833335,326659.1135,323625.01958333334,336716.69821666664,347250.21554166666,354413.03223333333,369856.6995583333,388596.0645583333,409643.1226666667,422488.538625,442410.76553333335,487023.51228333334,516437.40579166665,521172.47255999997
07666,194102.70626666668,218089.05030833333,246749.264225,283086.00865,322339.18388333335,369786.75294166664,403785.9705583333,403840.35853333335,384832.6419583333,359061.318425,350034.0120583333,334361.48875,329474.0179833333,340680.04271666665,355823.8172666667,357155.94543333334,370805.33869166666,392855.7638833333,410025.8141166667,425004.46996666666,445828.12600833335,499311.65119999996,540620.6035583334,543498.1194
07670,362291.36925833335,398187.96174166666,446019.9176333333,511484.72405,570449.8756833334,657340.48445,713702.386025,697573.8763166667,655414.7239583334,626054.317575,623716.403325,630653.8671333333,659635.408525,694186.5071833333,758141.6251833333,784120.7052083333,805290.1489333333,815825.6858583334,828330.236825,819304.130475,823552.4029333333,892806.6300333333,970782.8808083334,991688.45464
07675,277074.7466666667,303853.635625,338168.8403333333,384885.8999166667,432875.341275,492442.2102833333,528438.8589833333,512965.4051833333,487661.4759166667,477377.079725,467369.7774166667,463200.7085333333,468461.98998333333,483507.37925833336,509260.437325,521706.90654166666,535471.7568916667,549372.5023,557300.0597166667,563880.2667083333,580324.7202166667,634940.3195833333,678204.5034666667,684325.28142
07676,288736.1168083333,313637.54235833336,345413.01314166666,390313.32831666665,443325.889525,501782.1603583333,542100.8482,522401.49135,498784.40831666667,478015.5479333333,471871.28894166666,467178.5053,461118.22946666664,481272.52938333334,494179.77163333335,497106.71826666663,505510.9297583333,518837.2684333333,528475.3173,527659.4609666667,546520.1384749999,596300.1417166666,635726.7930749999,643276.0637
07677,413998.7763166667,462743.56969166663,503654.58971666667,568447.3089833333,635850.4739833333,715016.7617,768333.0032666667,753557.9316333333,720516.280975,694122.390525,675336.9405499999,642599.964475,650384.8818833333,682466.8817583333,738727.8132583334,771594.3138166666,782781.1458166667,794542.079175,803943.066425,796496.8248333333,799912.5738,882905.7103,957406.3941166666,960446.55248
07701,179446.6234,204273.93436666665,230044.156525,270260.9731666667,307256.27708333335,347938.695325,376080.5357416667,366196.128075,351028.7591833333,326328.4411,321780.873775,312663.96184166666,308414.86028333334,321956.3189,348881.9561,359280.438275,366642.4547416667,384046.6073,403555.34219166666,412172.74795,425206.543275,494865.24251666665,553635.9734916666,564149.02948
07702,263930.8465,300630.5889,334515.28113333334,382063.16826666665,437874.02393333334,498300.92230833333,541230.9649583333,527751.7890666666,498910.5917583333,456489.5380666667,441909.9076833333,426977.577125,422623.03135,465889.1154083333,520040.8325,544883.8354833333,561015.564425,562974.0051416666,577356.435,583012.3847916666,596408.7455833333,674295.5694666667,754424.9172416667,769376.02426
07704,331605.5689,385719.42780833336,439356.33430833335,514447.22821666667,590639.8666833333,670074.231625,725380.9029916667,699634.5469333334,675504.0709166666,636145.336375,615713.7433416666,606090.6836833333,597221.334775,626941.3835,704086.8049916667,754316.484525,775054.3107416667,796596.5891916667,837495.0751333333,850090.1475,879100.8207083333,1007345.623175,1153069.9841666666,1166125.9654
07711,352645.92705,426171.240975,509757.74943333335,606189.560125,716567.887425,863690.9388166666,978709.3254916667,981765.1661833334,929943.791575,843420.26705,817082.53078333335,782068.40315,750889.1745416666,767295.827625,783145.666725,793191.0577333333,837196.4222583333,893715.6616083334,977280.3049333333,1044636.512,1122042.9599166666,1405647.4235833334,1689729.551,1807021.82
07712,179210.72821666667,204701.149175,234528.98620833334,273767.00518333336,314782.397775,364335.723125,396452.06035833334,384606.6058,362158.34990833333,334502.27845,323794.2759,311254.62100833334,291449.748675,297621.55905833334,322253.2116916667,334960.226425,353035.75261666666,378700.4526416667,409765.27174166666,431151.4477083333,452335.9606333333,524308.882125,592246.9390416667,606627.76254
07716,209006.66654166667,243210.67625833332,270502.2153833333,317436.8632,359923.11614166666,409809.427275,449362.50630833337,439998.1608416667,421865.43408333336,384682.59394166665,369775.723025,358680.1103333333,337067.4736,348273.152575,382651.9910916667,395700.81326666666,412369.746175,430696.763375,457142.2982833333,481013.00506666664,496213.35114166664,571390.223225,632271.9755166667,643572.72434
07717,243032.586525,302482.44109166664,353359.02690833336,442961.6368916667,530212.1393,613001.3059,719389.5087416667,726621.1376,731536.7905181817,697933.8103166666,654679.6117083334,641751.1156166666,621758.3578583333,639290.698975,739828.7885583333,828457.048575,834183.0376,849239.8058333333,884851.5881833334,937229.394925,1019320.366475,1283536.0286666667,1526294.5875833333,1544391.9712
07718,173852.24635833333,195317.10045,224701.98559999999,265257.16081666667,306458.2085,348832.46068333334,375536.084625,367276.4822,352391.62281666667,331873.14923333336,320457.82214166666,309477.670875,303998.8537833333,315710.09516666667,335352.90836666664,347755.95950833336,358492.229775,368380.2000333333,386400.18870833336,398547.814325,418373.45665833337,469890.41458333336,498989.33725833334,500692.24772
07719,186562.03576666667,214092.93881666666,246303.501375,290301.34826666664,336038.8965916667,386479.99052500003,425408.76378333336,411496.33325,392967.5898083333,368904.90215833334,360138.60850000003,347879.6946583333,337228.3915166667,345411.7748416667,375454.3024583333,385710.97541666665,406338.48185,428768.38214999996,456670.63665,469581.50084166665,492496.924375,570001.0448666667,641006.4718916666,663009.01732
07720,181500.0939,217639.06628333335,269617.08534166665,336446.12574166665,412678.60506666667,489886.618075,560575.7291583333,548720.2675166667,517770.592175,480602.00395,469701.43659166666,469435.836975,455060.87896666664,459051.3136583333,477600.3756833333,497541.8124,519290.0340916667,537902.6983833334,573176.9972416667,607455.6336833333,657075.5515083333,762531.062975,873178.0016666667,873360.07842
07721,120660.00385833334,135989.49255833332,154680.63673333332,181838.98314166666,206725.21163333333,239795.64260833332,267368.461525,267059.51948333334,251411.5378,230710.47829166666,227296.04474166667,219512.84606666665,210984.83475833334,207232.28996666666,225278.97956666668,225044.15564166667,233534.13090833335,240033.80973333333,259439.53429166667,275540.15455,291790.5855,343251.716175,385453.9105416667,398427.82492
07722,405207.92695833335,466136.47212500003,510875.3768416667,574971.107275,631703.0370833334,699907.8290666667,755768.7597416667,742160.14165,703698.0540666666,660963.4661583334,659567.8188583333,652483.7089333333,631213.6173,637867.8031,687017.4755583333,707422.7329166667,708053.740275,715977.3950333333,748379.585025,774757.3761166667,784230.0032666667,901518.731825,1008666.3829333333,1026543.868
07723,532783.52835,658769.02095,767306.251075,906091.7314666667,1100482.6910833332,1328248.7050833334,1532788.0876666666,1597045.1505833333,1509067.8650833333,1369713.2615,1347391.2614166667,1286825.5698333334,1202776.0746666666,1167596.70425,1253431.3503333332,1361055.5138333333,1421715.52075,1471787.2050833334,1639461.7920833332,1767431.5188333334,1924789.4638333332,2345101.879166667,2966745.0559166665,3214495.5086
07724,184595.20033333334,211362.47105833332,237890.78018333332,277793.79651666665,317842.9270166666,359725.131025,387057.93118333333,379860.74573333334,361978.68238333333,337621.4564166667,322570.9694666667,301381.39266666665,288890.9399,300927.27613333333,327228.6267083333,343775.7754666667,356929.04481666663,371008.718675,389394.01045833336,405274.74583333335,419041.7428363636,482107.540175,540740.3138583333,556923.2051
07726,226507.09473333333,259503.22501666666,292632.05013333337,331304.58948333334,369036.9511,416810.373025,450154.44783333334,438215.5801083333,413488.59133333334,394839.0780833333,385836.8628333333,368642.0477333333,362506.7382083333,379926.1100916667,407558.6503916667,421388.2084083333,430568.3715333333,444094.5616083333,467906.70644166664,485065.0274416667,503648.7349166667,574837.3724666666,644756.3916333334,655181.89292
07727,232761.805625,266443.40568333335,300880.42806666665,352483.57070833334,401744.650475,455888.5309083333,496625.600775,476316.570225,438912.2353416667,400644.74725,389950.1817,376544.86981666664,364070.40616666665,373966.4663,402289.76950833335,413215.3225083333,429125.932425,437108.1969916667,456373.9301666667,466757.9190666667,478438.86262,551758.8583333334,627837.7026333334,644527.77624
07728,181699.20681666667,206666.5725,233894.15841666667,268584.4308916667,303591.81720833335,344894.61890833336,376142.0022916667,366084.860425,343128.00118333334,320371.8159666667,315501.7707333333,303354.89580833336,291099.46735833335,298664.4531666667,317315.77144166664,326589.6381916667,340047.6168083333,351448.06649166666,369727.57131666667,381446.9259916667,390170.89707,450917.54191666667,503895.6297666667,512669.95798
07730,192156.93836666667,219426.98104166667,250132.83085,287165.90831666667,325564.60195833334,373254.5496083333,404015.63458333333,391199.9063,371592.027725,340488.2109,333590.3133833333,319868.5401666667,309904.0863833333,320252.95694166666,341266.32914166665,358328.715475,371649.9161833333,383271.0608916667,398171.701275,406794.60856666666,421639.97214545455,480108.4807166667,519950.2915583333,519754.06362000003
07731,170819.55015,196804.64021666665,225638.43323333334,262505.3461916667,298450.35093333333,340812.30045833334,370415.70868333336,360899.3094,338620.0603416667,317642.0004083333,308397.70399166667,296230.9984916667,279833.8267166667,288237.2371166667,310912.89975833334,324437.630275,339624.03528333333,355456.54453333333,375516.51655,384133.4944083333,394027.68905,453414.93463333335,517594.92066666664,539832.38852
07732,140550.2139,160250.51801666667,189550.326425,234739.16794166667,268076.5277833333,316454.71801666665,352044.1700583333,343127.5824666667,327393.78994166665,300229.548725,269376.69580833334,254040.2928,229616.9518,222116.0175,228614.52846666667,238629.76430833334,246088.57285,255725.94339166666,287228.381375,309771.5990666667,343328.77959166665,392683.311375,447731.8851,463936.3399
07733,389926.478,437312.74408333335,482392.00098333333,542491.35615,595157.530925,667955.8176,721709.309375,705032.7597083333,667627.5647333333,624930.224675,592763.13995,570442.07395,560613.1381833333,587305.6502083333,627358.9163,632632.421175,639535.8787416667,651069.8510583333,680528.4656583334,686274.2180083334,700049.4139833334,800794.0548916666,882909.7713166666,890109.07786
07734,100847.21986083333,113072.94799166666,130927.91128333333,152610.72789166667,178577.6603,212780.56689166668,235103.96255,234720.71104999998,224147.44944166666,202158.101325,187413.87159166666,168765.68860833332,160035.55825833333,164257.10266666667,169285.28584166666,171886.053375,172834.35138333333,162995.91980833333,185231.12215833334,207917.92435,240973.18691666666,295981.34020833333,337402.5501916667,345672.05464
07735,130085.11201666667,146028.452525,166212.11596666666,193931.33758333334,225120.09788333334,263453.6416833333,291912.91713333334,288770.9547,272349.352975,245217.42475833333,240062.18090833334,222387.10005,212107.75132500002,213460.06785,223477.61654166668,231455.686375,242788.428225,252274.96375833332,275845.7286583333,294722.46015,317916.2860166667,365185.918925,401243.89009166666,410357.95034
07737,188025.95315000002,215210.33824166667,246536.73595833333,289050.83164166665,333857.6637916667,382997.14053333335,413386.38440833334,403327.1671166667,392797.47124166664,364410.7386916667,348983.92864166666,336333.69936666667,312501.887725,318172.5415583333,338109.19639166666,348453.68025833333,356819.3162666667,366545.02496666665,384886.92095833336,394585.4525083334,409209.22377,478312.63155833335,515072.87213333335,524703.59458
07738,283012.67595,317915.2758,354159.44228333334,405096.44341666665,449988.03206666664,502924.35589999997,540388.4261583333,534100.2938,514437.0855666667,479137.55891666666,470604.26625833334,453644.94695,441932.97455,464941.44240833336,497756.96355,523274.533825,537047.1843166667,575887.5271916667,630029.0253666667,642489.0221083333,662824.944225,746695.2227,821885.7349583333,833141.85878
07739,295301.06658333336,336721.549,377115.37786666665,434631.67335833336,498499.65651666664,561208.8534083334,604646.0213166666,586393.5126416667,568920.0706416667,536220.6449666667,519723.4603166667,507431.4887,495908.75419166667,514972.3445333333,572717.0442916667,602616.6735083333,615592.8110083333,623615.64845,651496.2700083334,664732.9431833334,682319.050375,776867.6742,873760.5567666667,892923.91474
07740,158431.02801666668,182647.17390833332,213737.868025,260087.02001666668,305476.3843583333,363890.46828333335,411857.224575,402908.06251666666,375648.1381833333,334949.617275,307328.88803333335,291297.5237416667,276359.33045,281241.41414999997,297326.87155,314344.436125,332391.0615083333,353135.01074166666,384169.8125,413833.27046666667,443722.78845,537417.4512333333,631076.649625,650715.2008999999
07746,302663.7011083333,346377.031325,382501.6383,427891.14754166664,473954.33259166667,531181.3708833334,575246.0053083333,550579.1469083333,522917.71095833334,484667.9018,477630.64423333335,459641.3233666667,442846.2921166667,460855.13005833334,494158.17155,517792.25943333335,536181.3231083334,553243.6023416667,574503.2324083333,582115.044675,591221.9603333334,673562.2047833333,748174.8548166667,752531.50442
07747,165536.115475,191447.271075,220126.27010833332,254900.36183333333,287112.9967166667,325998.8057166667,354889.269225,342996.50645,324608.06344166666,303401.0778916667,296105.041975,284432.652875,275511.62401666667,283761.6487,304346.19409166666,315840.831175,329352.21071666665,339462.652675,356644.3437166667,375510.1839416667,390560.9508583333,455254.04775,510844.3829,526579.5781
07748,235325.35685,265845.289975,297955.225025,343985.9622,386862.72604166664,432724.53741666663,465165.903175,453598.7373833333,435823.5642083333,405141.83143333334,395645.50854166667,381079.1391916667,369135.3538,383580.08266666665,408835.77444999997,423192.08400833333,434318.78750833333,446496.675575,464121.0994416667,471706.90283333336,486116.52150833333,557834.86245,611745.2375166666,618411.30298
07750,230839.10418333334,276246.05065,314479.725875,371186.53365,419646.90908333333,502701.0260333333,562760.305225,550708.3083583333,532752.9893083334,510841.16931666667,522169.78780833335,511227.12130833336,477931.9071333333,480506.8997333333,502072.1619,510737.654825,535947.00015,570613.8566166667,619098.3360083334,642303.6748833333,670018.9513666667,776235.6030416667,918088.8676666666,936495.20972
07751,288704.9092583333,329767.8688,366951.27667500003,409320.6311416667,453928.13220833335,512901.09401666664,552916.1089416667,531391.0985666667,504765.1880166667,475624.46931666665,479486.39890000003,463422.21040833334,448622.2043666667,465177.53435833333,496911.87326666666,515513.88965,533663.67975,549673.0476166666,564924.7197833334,571791.7872333333,578139.57724,670447.4468666667,745958.4573833334,746168.95534
07753,136369.61391666665,153869.501375,175184.51104166667,206492.91258333332,242508.449925,282864.1021083333,312620.5764,307689.1895916667,289054.1655666667,281881.39205,267187.91250833333,246006.37873333335,235506.2578,241788.02178333333,258853.2795,272740.93210833333,286240.24971666664,295967.20530000003,313561.6936333333,330235.240675,350643.5710333333,403788.16894166666,449280.41174999997,461217.54974
07755,205635.561175,238563.56908333334,274472.46589166665,320297.0633,369854.28931666666,428382.26000833337,468080.61466666666,459626.02400833333,427258.87925,388997.36421666667,379709.8455,362022.66075,346891.96105833334,357707.4654,381892.69584166666,391099.82581666665,401446.05230833334,422811.00526666665,459034.4399416667,493935.960525,532581.7313250001,640541.223175,778483.1473083333,802610.8315
07756,190392.93050833335,234533.052175,286529.06275,366141.25159166666,428604.1844083333,512942.35801666667,584067.0665750001,570380.2602,491548.64226,444761.9413333333,433631.34369166667,460165.3637583333,391369.8032083333,392025.60845833336,398318.6565666667,417096.0822,451717.92154999997,473562.1209583333,509687.25656666665,533402.5552000001,541141.7285416666,644807.52895,731409.4014833333,739293.08498
07757,267426.23463333334,301340.4899666667,345457.09866666666,405206.329075,459278.9503166667,527271.4978333333,581191.0121333334,567258.5321333334,519876.6356916667,471710.8753083333,447547.3510083333,415607.969925,398675.3158333333,408265.523725,427337.94775,440231.7450333333,467072.81516666664,487968.19840833335,522656.0009333333,548984.3464166666,567077.717375,666349.2503750001,748563.4746583333,759428.04084
07758,181169.55523333335,202937.58524166667,227703.64509166667,268942.0891,314535.7861,360366.34431666665,382677.35834166664,373582.5175166667,358240.45313333336,326608.37954166665,312264.41226666665,299686.24079166667,288512.73640833335,297722.791075,308560.70516666665,310931.64129166666,317435.74759166664,326195.08461666666,347254.4815,365896.4131333333,381959.22725454543,446450.59304166667,492667.58318333334,504518.53222
07760,391479.94731666666,458195.9928333333,522703.9078583333,606349.6560916667,698027.389325,826656.26435,912493.651475,892740.881775,853749.3390583333,806686.3348916667,785753.2582083333,762070.5316,736196.7263583334,750054.39355,794712.7201166666,835952.6109333333,863161.5562333333,898390.7120416666,940368.2652916666,965805.4026083334,1007534.8878454545,1206251.60075,1388980.6260833333,1410413.4294
07762,310034.8418,366401.120375,414512.39503333333,468945.80724166665,522804.76119166665,601645.19585,650032.6486583333,624330.8043333333,594818.365925,564616.1274,557204.0599666666,539736.818825,535065.0349583334,553444.1537333333,605296.46525,649093.9736,676225.96505,703592.343325,735447.3194,749640.4667333333,770461.4133666666,913603.608125,1039590.168625,1047108.935
07764,216685.70136666668,248124.31460833334,279756.7768333333,326250.916025,375476.43041666667,436013.43769166665,481002.48949166667,477232.958525,449450.1791,411310.362275,408845.52619166666,396706.782375,380503.0594083333,375408.1135916667,386806.7486666667,401791.905275,426527.260575,441831.272475,472021.151975,503631.17770833336,537572.300925,643081.41875,761340.733325,796602.22468
07801,165650.03145833334,185514.11998333334,209642.787025,245206.14430833334,280679.4339333333,315811.2709416667,345434.25043333333,339189.133675,302116.58264166664,270026.35511666664,255448.98183333332,240123.74746666668,232256.39078333334,237744.87225000001,252103.86316666668,265088.4790583333,272472.63296666666,276895.09198333335,291393.43370833335,307835.688325,324115.12956666667,365160.494275,397067.99704166665,407235.92842
07803,162063.85948333333,179590.96889166668,203414.4043,229379.23668333332,267566.7391083333,298575.456425,326013.8274083333,321217.631825,291126.76635833335,273119.43241666665,263353.7871083333,239804.53889999999,237673.41503333332,251068.12836666667,263166.6101583333,271630.200475,280148.28606666665,287769.96031666663,299185.70599166665,311611.33145,325702.18350833334,356596.3907666667,384659.263875,396902.10342
07821,183463.27041666667,203206.1094,226815.909225,262523.0483833333,298835.505375,338152.43114166666,369372.698525,364914.54816666665,335139.2127166667,306259.7594166667,304231.8434,275572.05319166667,250194.19124166667,251314.419125,270004.2462,281870.4125583333,287295.4202583333,287878.266,293661.21414166666,304075.4795166667,323656.74175,377055.527775,411011.061,417452.00774000003
07822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,317000.48849,329925.4358,342563.93955,344873.146625,353154.7213833333,358450.87980833335,372317.752375,425538.09341666667,456341.34852500004,452591.42818
07826,161083.76365,173240.85129166668,186282.11295833334,218818.42319166666,263955.91452500003,299029.31048333336,331579.5613333333,323081.94266666664,307092.84208333335,278059.40873333334,276217.67617500003,245290.5863,225832.329875,224649.6792,238041.05254166666,250872.7382,259814.28496666666,261111.59163333333,263158.59790833335,277813.94025,296567.8926,348041.9375,370882.54600833333,372225.37648
