zip_code,avg_zhvi_2011,avg_zhvi_2012,avg_zhvi_2013,avg_zhvi_2014,avg_zhvi_2015,avg_zhvi_2016,avg_zhvi_2017,avg_zhvi_2018,avg_zhvi_2019,avg_zhvi_2020,avg_zhvi_2021,agi11,agi12,agi13,agi14,agi15,agi16,agi17,agi18,agi19,agi20,avg_zhvi_2011_pct,avg_zhvi_2012_pct,avg_zhvi_2013_pct,avg_zhvi_2014_pct,avg_zhvi_2015_pct,avg_zhvi_2016_pct,avg_zhvi_2017_pct,avg_zhvi_2018_pct,avg_zhvi_2019_pct,avg_zhvi_2020_pct,avg_zhvi_2021_pct,agi11_pct,agi12_pct,agi13_pct,agi14_pct,agi15_pct,agi16_pct,agi17_pct,agi18_pct,agi19_pct,agi20_pct
07865,264759.25980833336,253352.13866666667,257694.6634,278127.4261583333,292913.50710833335,298561.4931,300584.63715,299609.45855,307830.65125833335,328474.66476666665,381517.7957083333,147398.39624791793,154736.612369338,156585.73316498316,166376.38329026703,172938.54482758621,171085.82102519547,182211.0266552021,191864.08581138487,199012.2156196944,195800.92845117845,0.2777310270277439,0.2586546656464838,0.2577961851297978,0.2630734342571753,0.2698874353178432,0.24760742409505582,0.2038005050243624,0.1440232682283952,0.12450932572845397,0.12343662570486846,0.14604757866934887,0.3628091714293807,0.3753132642893807,0.3700198397262988,0.39253605791638735,0.3939935234452457,0.3777829243107563,0.3870352413619518,0.3851494990066483,0.38329751881937135,0.38296560890668635
07866,281117.3198333333,274901.4574083333,281596.395025,298517.6784916667,313714.44180833333,324973.4391,332493.01995833335,345798.69436666666,356363.17270833335,370236.48730833334,407350.06844166666,249483.84193628057,278984.3772652389,282074.71756978653,302955.3327922078,322680.11856091575,342268.11201962386,353631.13452188007,369247.4979658259,380651.8515248796,406429.57631160575,0.3157677687971797,0.309387780611007,0.29884280000366026,0.29747206098494594,0.2990525103202419,0.28588202658051165,0.2602962233796642,0.22684061390298607,0.20044037570937961,0.17712198178571018,0.17551652178650282,0.7137559411251687,0.7659514938480164,0.7620778337964264,0.7739902225859654,0.7885206000199458,0.8154600322622269,0.7961602468186367,0.8074712134585639,0.8088393558606264,0.8286606035599059
07869,435927.7299833333,436908.6448083333,459881.892375,487876.62128333334,499441.22439166665,507031.919875,518725.0228916667,536825.950675,536583.7956416666,539824.640125,596530.2515333333,190921.7776961813,195881.20910973084,202930.82256410256,225589.81306532663,227477.06847935548,239466.90669371196,249138.16966067863,257145.31963927855,271110.45238095237,272136.95183044317,0.7372684538078561,0.7335625840272475,0.7403949070059196,0.7154617957869773,0.6852245781170945,0.6696653915176888,0.6470086313200882,0.6031983423546429,0.5703743927440315,0.5271587541674398,0.5896873201398477,0.49466318983169155,0.5027012701572098,0.5142352695693013,0.5613087825394312,0.5388227219129307,0.5599111252600129,0.5512057358351407,0.5371189488602052,0.5639177998722125,0.570490307996681
07871,354154.0290166667,323229.75135833333,325837.2073083333,342613.14033333334,348189.061525,356465.70835000003,361883.02629166667,372300.88396666665,381479.44879166665,394436.33590833336,457230.49695,52599.30064935065,51259.59649122807,52384.14561027837,51995.35333333333,54701.07625272331,54400.83296703297,56707.40522875817,59306.86521739131,59755.459161147905,60201.790149892935,0.5414755842784662,0.4732150167592528,0.45364404515511664,0.4383441563435074,0.3940036519383342,0.3606023838242999,0.3299187595224482,0.28374604976885937,0.25131674568192697,0.2302060710602581,0.3003855596352581,0.07196315207722642,0.06317943186570824,0.06410909537611285,0.05838819573896307,0.05814637952376204,0.059566060464902565,0.0545547472695674,0.054977891434017434,0.0535373209097992,0.048164301900096185
07874,225704.783225,207554.37373333337,205189.70275,211985.67800833337,219097.92411666663,223477.28020833337,223576.59450833336,233211.47104166663,249042.55724166663,264963.0811416667,309221.964075,78949.53914188936,81376.95429616088,86130.06398537477,88867.20484171322,90879.4733944954,92023.8330206379,96736.71057513916,101861.29906542056,105854.2924528302,104144.81886792452,0.17799623036914322,0.14635993475677186,0.12720109292027498,0.10435893879002783,0.1003450211649135,0.08727950487014192,0.07151097941420842,0.05270693816961595,0.0379603509208156,0.02663918227198512,0.032847539626612215,0.12716276925166342,0.1292119416959963,0.13972407904962814,0.1360862296128847,0.1346016390846,0.13591318985527642,0.13173018248083568,0.13515210953862528,0.14100727762207677,0.1254973407204868
07876,343006.80443333334,333147.73548333335,337725.391825,352622.150175,365050.4413083333,380198.63306666666,385320.90466666664,393345.0469166667,404921.37295,424240.2634333333,469956.595725,47593.97529258778,49206.680147058825,50112.63652802893,54285.86832740214,58195.708688245315,60089.4311774461,62960.87804878049,66561.64864864865,67771.41471048513,72379.26850507983,0.519974492375517,0.5125405573016815,0.48173878371366374,0.4709773649293855,0.4519719900858933,0.4175729555492754,0.38051444217642605,0.32733418461717134,0.30375795981076265,0.3052410090140372,0.3237999781078195,0.06068035984207462,0.05974178323053257,0.05853887069090095,0.06259585728954348,0.06130466792990774,0.06489582367139228,0.06102004832533168,0.06167202871890218,0.06138848063242301,0.06433959263218306
07878,NA,NA,296437.492225,319330.6474083333,333449.2831,340759.544675,346242.29805833334,354019.84755,360812.0223083333,362455.019375,380946.74490833335,665202.9536847967,747535.1456582634,757842.0571428571,863102.2474513438,895240.7640552996,914882.2611111111,1095196.0863177227,1225399.5902841429,1273295.4860853432,1334583.1279707495,NA,NA,0.34923892659915873,0.3576270827058755,0.35711694426682034,0.32491255081205683,0.2840962433156148,0.2369374503872192,0.2087886820418978,0.17017520624579838,0.14581945105105165,0.9519502733364171,0.9464610813869817,0.9481319794957205,0.9441747146081141,0.9441914572834842,0.9498941221944284,0.9494737665801969,0.9489161129894557,0.9516909575345888,0.9578502410070932
07885,247563.05578333337,238388.884025,241708.314275,251771.59766666667,262014.154625,270792.87255,278169.0685,289370.37100833334,305294.97375833336,321429.81224166666,357984.897525,516601.0235129243,570614.1470588235,610630.5007668711,669581.3116883116,688259.653699466,717121.6628527842,778919.432677761,843111.6062215478,864484.7933130699,885966.2739726028,0.22900522525028771,0.22673403919851845,0.21060301879173024,0.20710909680861436,0.2064478940270427,0.18229890549960373,0.1451821551354151,0.1230778685951429,0.1167906412896042,0.10037067695614175,0.08551090750150193,0.9350667144877834,0.9347916110491457,0.9368615553434939,0.9314409313782753,0.9300619496541731,0.9354610329589109,0.9296861430849636,0.9308178520965269,0.9298168640637614,0.9300013912934495
07901,707580.4109333333,703049.41285,735782.7607416667,786797.6505166667,801764.6809666667,817335.598975,839456.7226916667,860342.36795,852901.3727083333,846544.1118166667,938151.630625,81594.295860665,83849.27171492206,85634.73509933775,96753.36343115124,102277.72767857143,95882.36877828056,114184.65265486726,106030.02237136466,109660.71175166297,107985.390625,0.9556485915574676,0.95705286537327,0.9538185079694104,0.912188403249994,0.8898370423828659,0.8695823627075238,0.8548812908794209,0.8387461927303073,0.8148433122911383,0.8171435770971058,0.8475512284590275,0.13388017057053747,0.13907308149819178,0.13779136533605274,0.16467415070352984,0.17398797965517074,0.1446581962471533,0.18262221697451678,0.14617662073264517,0.14811993195830037,0.1392285044383921
07920,558010.6946416667,542028.1538083333,556727.903325,600412.4584666666,616482.3994416667,615036.4524,618503.0470916667,621303.3267083333,619890.9588,622205.4374416666,672326.7599416666,154890.13416971598,168375.87826086956,180541.99659284495,201322.948542024,213598.98977853492,225781.14770797963,254105.7664974619,272037.1052631579,297959.0676818951,312441.70302013424,0.8596293241534418,0.8490307636813899,0.8293951690751685,0.8165606913068648,0.7966410272149262,0.7654769684202268,0.7243998287992849,0.6978725715345188,0.6768663603128162,0.6681559814408764,0.6692978688416262,0.3847040232351442,0.4272020876413488,0.44197567967985424,0.4833444013915074,0.5060213186593991,0.5311947294300483,0.5695270203434495,0.5927416416925773,0.6360268327933536,0.6465850074591383
07921,331554.50885833334,320861.0107,326615.25015,340272.262675,343344.10235,347221.6712583333,356665.05378333334,364941.26498333336,366611.28915,371612.0670833333,387608.93591666664,197070.20063694267,225884.4917127072,228386.16621983913,232146.18378378375,263078.3076923077,301739.6388888889,312666.2055555555,357286.4944444444,363912.891966759,327027.44054054056,0.4866811349521517,0.47232743963897184,0.4562096836012605,0.42659635355966263,0.38109105829335055,0.33219956215229457,0.31253780509916657,0.25834202155740726,0.2230911315859118,0.17896305107472976,0.15812390318410163,0.51894709256652,0.6178926337937114,0.6088772954262607,0.5811105179827618,0.6510576026187802,0.7459498557328946,0.7105308100692775,0.7910409358399291,0.7753509634304074,0.6921610211035657
07922,514757.04795,518728.86775,538052.3257083333,579079.5157166667,573168.0824916667,579581.9144583333,593568.6300416667,610709.0789583334,609104.121575,613370.7506416667,670524.49795,26855.63860032805,29777.263157894737,32691.31553398058,34695.65258215962,39546.82075471698,37395.543269230766,39745.483412322275,40751.806603773584,42903.87727272727,44232.452488687784,0.8255215040305693,0.8291012169932258,0.8226812759397177,0.8082175488506266,0.7668467109611189,0.7322666330272203,0.7034695948653983,0.686529464943937,0.6641772664149744,0.6626874517777573,0.6632120696534528,0.024328471887360495,0.02644448357393503,0.031006384572855126,0.03096725860718518,0.03191829802711465,0.033037562115613164,0.030042795503877246,0.027930316277975056,0.027934380569938497,0.026238876266494612
07924,581873.0424666667,572020.720725,590563.1243916666,634939.2653416666,646436.76225,642197.54995,643092.9306583334,659148.2601666667,657371.545825,656385.1123916666,713998.4876083334,532978.3129892229,571401.3477272728,623511.2920847269,691357.9340044743,750514.5061452514,777818.7784026996,888771.134009009,925274.7032967032,1019116.6341189676,1040212.3474860336,0.8858413997214747,0.8692820345406916,0.8617967989748847,0.8380560719976431,0.8171483176828785,0.7803948890626332,0.7473032485838524,0.723851835344963,0.6972768541186842,0.6899269981498392,0.7100773515304097,0.9361603127756062,0.9358807229495554,0.9379494329753569,0.9376388079630549,0.9349050809276024,0.9397125015983349,0.9402889175422905,0.9326638795180242,0.9356675181282322,0.9339520006872437
07927,432815.0066083333,436807.6134583333,445674.4287333333,458913.78910833335,480125.3824416667,492374.552475,505111.6589833333,513813.9026,517787.01995,521463.18069166667,562962.1028083334,168258.84415584416,193130.15482233503,198632.70603015076,206013.5243902439,209329.76368159204,222683.2427184466,247411.5485436893,227079.099756691,234346.00975609757,258379.7764423077,0.7236074978491223,0.7326478898334712,0.7088031865940553,0.6840147158495069,0.6756625246645884,0.6497757716939512,0.6344722755704447,0.5777717645539913,0.5182479528665006,0.4913400170559888,0.4900095488243546,0.42989810625610975,0.49549832153419754,0.49603053925984164,0.5041278665149698,0.4839244460609759,0.5221375466370006,0.5461184219081032,0.47806314249151755,0.4883709203542562,0.5367344267730922
07928,654849.1463,662931.070725,687946.6226916667,735108.134075,762729.7826916666,781025.5404,803747.0033833333,832054.6817666667,830319.90085,843073.186825,921292.0061583332,327971.03557814483,343063.47530864197,483734.64634146343,423371.2360248447,419698.79375,342653.06097560975,458675.4037267081,380980.65030674846,321205.80368098157,389181.8159509202,0.9425577368832625,0.9462846078833614,0.9220616254263876,0.8919189451630335,0.8751730469311024,0.8560196035953793,0.8413858502668135,0.8205942155734832,0.8062807040668482,0.8161722652290082,0.8351233175430517,0.8687463719897852,0.8772818031825828,0.9227041101805794,0.9011796449678449,0.8930189603487014,0.8162983644461241,0.888102603790794,0.8131800362470994,0.6816896916261034,0.8184788203325557
07930,550718.3034166667,548216.8477916666,573415.2942,605375.96305,619020.4527166666,622851.00855,624711.6765833333,629906.7647333334,625707.3636416667,628190.8415416667,689774.417725,138647.67531729495,145420.2838095238,150336.06554307116,160888.661682243,246691.9906367041,259795.7853211009,362787.305709024,349846.6690777577,320515.9897260274,310207.2549342105,0.8573674552188681,0.8539407567811839,0.8495793766052117,0.8181858973507081,0.801688738406675,0.771231260198443,0.7293800451782951,0.7101303366255733,0.6826343104080704,0.67083443968575,0.6858551544735461,0.327601616013711,0.3472070861181947,0.35264874282531367,0.3640884344927891,0.5985816990396632,0.6387214900198046,0.81051153171704,0.7592814677924293,0.6814574908635965,0.642539207033285
07931,716381.2191416667,711425.53255,735100.195725,841292.8373166667,918884.131375,932488.7639666668,929979.582575,931346.2991833332,903190.7714166668,884544.0351083333,985530.7207166668,27871.24007444169,31361.14814814815,31148.524390243903,33786.694610778446,39979.26347305389,36868.97590361446,41340.35975609756,42173.06060606061,46577.217391304344,47128.391304347824,0.9562755824097758,0.9576882011284609,0.9531773608771564,0.9442606141230167,0.9262224130563946,0.9176747356762672,0.9023182049835735,0.871024750605965,0.8440762920605993,0.8316982959873033,0.8699656812327012,0.02539566550857041,0.030158005081585518,0.028509109615691263,0.029595049486491703,0.03257322789377041,0.03261024707552243,0.03222991034318124,0.02952127419303188,0.03341407760759524,0.02892686869852228
