zip_code,avg_zhvi_2011,avg_zhvi_2012,avg_zhvi_2013,avg_zhvi_2014,avg_zhvi_2015,avg_zhvi_2016,avg_zhvi_2017,avg_zhvi_2018,avg_zhvi_2019,avg_zhvi_2020,avg_zhvi_2021,agi11,agi12,agi13,agi14,agi15,agi16,agi17,agi18,agi19,agi20,avg_zhvi_2011_pct,avg_zhvi_2012_pct,avg_zhvi_2013_pct,avg_zhvi_2014_pct,avg_zhvi_2015_pct,avg_zhvi_2016_pct,avg_zhvi_2017_pct,avg_zhvi_2018_pct,avg_zhvi_2019_pct,avg_zhvi_2020_pct,avg_zhvi_2021_pct,agi11_pct,agi12_pct,agi13_pct,agi14_pct,agi15_pct,agi16_pct,agi17_pct,agi18_pct,agi19_pct,agi20_pct,diff_2011,diff_2012,diff_2013,diff_2014,diff_2015,diff_2016,diff_2017,diff_2018,diff_2019,diff_2020
11224,208793.73754166663,215302.60310833337,226873.58178333333,237711.94289166667,260315.0065,287381.0759083333,328044.60486666666,411463.71285,431888.645,478501.29030833335,551848.0794416667,210738.02779149325,213175.21275862068,215863.06507080243,226428.25718015665,231796.74480996488,240922.95372107567,251800.53424657535,261099.14238008505,274376.1586351392,271589.932853717,0.12634140703046554,0.15709273723645922,0.17720411564229394,0.17642556805684698,0.1975886807789928,0.2179899271848627,0.25507538540126423,0.36060389273705734,0.34886571916852627,0.40378512445932735,0.46355128495497727,0.5642399374612413,0.5687424196992569,0.5597933620862751,0.5649867289498618,0.5564099706090746,0.5630610375234916,0.5618372449638284,0.5530435165707785,0.5731038054361185,0.5678291350543387,-0.4378985304307758,-0.41164968246279765,-0.3825892464439811,-0.38856116089301485,-0.35882128983008177,-0.34507111033862886,-0.30676185956256413,-0.1924396238337212,-0.22423808626759223,-0.1640440105950114
11225,391691.41866666666,425802.55409166665,476958.87553333334,576663.1777666666,697305.360175,814382.3465833333,884017.5507,985708.0214416666,1035796.9434166668,1014230.409675,969243.0832333332,334448.5050375977,340793.77029360965,343254.93273433705,354807.3543117944,374129.2693848692,380643.4365601503,400131.4557079749,423531.3702236719,439446.1934807917,429846.54868871154,0.6281274380570563,0.7153183521893394,0.7611245545985352,0.8056944030287008,0.8415486798969972,0.8673414911962419,0.8836971693612243,0.9001266166802702,0.9087079078425538,0.8820208135678289,0.8661984859085482,0.8775930480302083,0.8744550628860385,0.8658963942309269,0.8588608714408481,0.8595632725374134,0.8630449151880306,0.8496537849425211,0.8562664265524703,0.8619940832589275,0.8584279805401513,-0.24946560997315204,-0.1591367106966991,-0.10477183963239167,-0.05316646841214734,-0.01801459264041616,0.004296576008211317,0.03404338441870325,0.04386019012779985,0.046713824583626384,0.023592833027677562
11226,280961.42929166666,289527.92576666665,310071.242725,351371.89295833337,395930.5639416667,465051.6742333333,522628.49539166666,601111.4032916666,684836.28735,726098.1511333333,731568.2077166666,259549.6298076923,258125.10311552248,261208.96822379145,273846.01304926764,285919.75,291410.57312661497,308034.96169354836,328050.4535749752,337984.10059910134,342829.4822966507,0.31250999334957186,0.35850363631692755,0.39864745565561793,0.4663028817244505,0.5283422267884694,0.6162231727644106,0.6551763814001722,0.682260886661638,0.7195348210483795,0.7521481505935744,0.721331205991799,0.746004970934116,0.7243709527509509,0.7083112424739297,0.7111959839232246,0.6996197077337338,0.7182708195383978,0.7023846758636195,0.7185749147001346,0.7158649892732777,0.7319822051388053,-0.43349497758454414,-0.3658673164340233,-0.3096637868183118,-0.24489310219877408,-0.1712774809452644,-0.10204764677398714,-0.04720829446344732,-0.03631402803849659,0.0036698317751018283,0.02016594545476913
11228,610181.1175166667,615755.5243333334,638236.33875,696754.3215083333,769439.4591666667,850086.2567083333,912662.7677083332,948993.8207333334,997554.9973583332,1006095.703175,1015192.8052166668,349070.7678804206,338702.69513274333,344729.92372697726,351523.65279831045,362952.2407098121,369055.2911101837,384721.62515489466,404058.2694684796,415338.6012710127,415543.3549571604,0.912763125553543,0.9063730831571724,0.8832810769951053,0.8796724860411316,0.8837670655710057,0.8856023318198554,0.8950068282109673,0.87733052952036,0.8892357187237765,0.8784667947907663,0.8753294546173584,0.885497275958659,0.8676444588207131,0.8757101142785592,0.8477250243603524,0.847068127020257,0.8447809425216793,0.8355174876307396,0.8423380358498188,0.8378680067665568,0.8445741578602614,0.027265849594883984,0.038728624336459294,0.007570962716546115,0.03194746168077922,0.03669893855074868,0.040821389298176025,0.0594893405802277,0.034992493670541136,0.051367711957219675,0.03389263693050493
11229,369880.6930916667,378458.203875,393868.3567416667,418021.83403333335,450422.717875,500039.122325,556360.7979166666,616062.982175,658647.4771416667,671097.4525333333,697469.980375,165837.0650163346,168861.50066755674,171140.71510347864,178057.96760443307,183307.17069109075,184944.3135271808,187884.36314249897,195851.05104981473,201131.107455227,189397.50123660345,0.5741289905771285,0.6178162477992729,0.6154147272117138,0.6061628816617358,0.6303127568141605,0.6563044839420676,0.6903662920344638,0.6915822678283979,0.7003501780980824,0.7049235917235254,0.7007792279525817,0.4186955505249677,0.4293485328483922,0.4254341451893632,0.4225851573799996,0.4120952593261796,0.41456414538893765,0.3974523724273471,0.39148420416964663,0.391798587965477,0.36205377323245286,0.1554334400521608,0.18846771495088072,0.18998058202235057,0.18357772428173624,0.21821749748798097,0.24174033855312999,0.29291391960711666,0.3000980636587513,0.3085515901326054,0.3428698184910725
11230,459311.8901166667,473695.098925,494885.07241666666,539320.586375,600642.316675,683614.5084166666,762644.8228416666,858430.3664083333,889452.6474416667,876423.6031166667,881979.6700916666,246504.81074628932,257034.09243986255,274124.8541168432,306371.93176470586,338038.5677461996,371520.18131868134,416640.3503787879,481867.5542093818,525593.395480226,536616.0675171126,0.7669782205636423,0.7894043753585877,0.7834294678944168,0.7766672883383403,0.7785474546383133,0.8035652464104304,0.8239495839331619,0.8357731841464302,0.8385211026448817,0.826991843791593,0.817696839202943,0.6998701539993553,0.7115716831503782,0.7486739095564524,0.7786759168729832,0.806040531265216,0.8502940790064702,0.8698884792892095,0.8845489006609866,0.8925943648383516,0.8900968697142391,0.06710806656428703,0.07783269220820943,0.0347555583379644,-0.002008628534642898,-0.0274930766269027,-0.04672883259603988,-0.04593889535604767,-0.048775716514556366,-0.05407326219346997,-0.06310502592264611
11231,622203.0116166667,654290.9929,756171.4706,917337.0518916668,1034766.22975,1116340.76975,1142760.627916667,1093402.1030833337,1205519.4253333334,1342938.97875,1351344.2171666666,168330.60211648096,172558.41941391942,179700.9439943642,186590.36369839645,193259.3082806784,198406.23307034845,208600.62547528517,215959.20341614907,215557.23961262105,225015.50104633783,0.9234129279922744,0.9434304044440152,0.9591559750063642,0.9656368369285516,0.970474900969182,0.9708155515279352,0.9648240652361094,0.9382495711893478,0.9517141876218934,0.980359563353275,0.9503549408482362,0.43097179578618766,0.4361176124859133,0.4404914591948425,0.4490630086380509,0.4406194378772882,0.45061787168201073,0.44545056429089647,0.4402734042404663,0.42781174495082464,0.45008682874630135,0.4924411322060867,0.5073127919581019,0.5186645158115217,0.5165738282905008,0.5298554630918938,0.5201976798459245,0.519373500945213,0.4979761669488815,0.5239024426710688,0.5302727346069737
11232,310096.80085833336,317185.621125,340668.648025,388487.29925833334,443645.5122,539034.989525,634152.5483833334,646152.7912166667,704002.3340416667,714657.8943833334,695530.8275333333,286888.9745134175,299567.89740797214,314042.4949579832,330752.3710691824,346564.09905288083,354592.3810832025,364729.53558411665,368998.5516129033,367673.5679198942,382168.047413016,0.42279038281479936,0.4611476937041667,0.5026810719247329,0.5567725355110656,0.6168616542303308,0.692765022821036,0.7365563958167631,0.716103545945009,0.7360823030818814,0.7355063749756431,0.6942223559517222,0.793429285926988,0.8222343729587189,0.8303659720197047,0.8300784923558604,0.823146878171546,0.8347614816045938,0.8178344321007206,0.8045334263660479,0.7870680513378199,0.8126947849735743,-0.37063890311218867,-0.36108667925455223,-0.32768490009497186,-0.27330595684479475,-0.20628522394121518,-0.14199645878355782,-0.08127803628395747,-0.08842988042103883,-0.05098574825593849,-0.0771884099979312
11233,283217.872075,307229.83156666666,340244.15305,393570.3102416667,478101.10846666666,559709.276125,636100.3393833333,698845.9110583334,754738.94695,794509.5070833333,839084.0428916666,76865.27144016593,78654.39698046181,82470.13440405748,84054.2338099243,87153.45762711864,87377.0718901454,89658.34789515489,92983.4365642238,95529.15384615384,97917.09272467902,0.3261934790841548,0.4225475536568763,0.4987776352173067,0.5643339096613005,0.667326549317556,0.7082460773047553,0.7404413180562034,0.7470335499567726,0.7634314077623374,0.794400087897792,0.8050066887169013,0.12057700030837527,0.1227993323804738,0.127880327636293,0.12237700000873174,0.11986595174262749,0.12115399639339552,0.1114897992497174,0.10887170813384274,0.1081349430235396,0.11190704416749772,0.20561647877577954,0.2997482212764025,0.3708973075810137,0.44195690965256873,0.5474605975749285,0.5870920809113598,0.628951518806486,0.6381618418229299,0.6552964647387978,0.6824930437302943
11234,404860.214725,405853.3204083333,414898.7644666667,435937.41606666666,461483.51889166667,500254.52071666665,536113.5480666667,574550.8488166666,623877.7663833334,646216.813475,663631.0471666667,191431.76712612703,194367.8537735849,203275.5534883721,215034.22734254992,229373.6305668016,226227.6876574307,237532.56172533464,260004.22647058824,257649.70896619305,245613.50991501415,0.6655651439803377,0.6787421523865353,0.6604723366931301,0.6445780847744146,0.6479436541909985,0.6630423283489302,0.6660927193257744,0.6580160989328591,0.680125877408456,0.6807301629345999,0.6592726121255441,0.5006802058649759,0.4971187308652057,0.518319728573194,0.5358693877098297,0.540471486146391,0.5326712252009357,0.5380336754094358,0.5495331723524843,0.5341343642553525,0.5054430854634946,0.16488493811536187,0.18162342152132965,0.14215260811993613,0.10870869706458486,0.10747216804460757,0.1303711031479945,0.1280590439163386,0.10848292658037473,0.14599151315310344,0.17528707747110528
11235,294422.68555,303381.491275,318384.76516666665,331851.987375,359459.73980833334,394673.919625,436017.6090416666,500376.4908166667,531502.134475,545112.2265583334,574226.899725,133655.66689568304,137369.1760760201,141462.77808219177,144868.58215451578,149703.27151965993,151794.46259220233,158224.51084710745,164391.83519269776,165807.22166499498,165189.40200286123,0.35830315674560326,0.4092974454514902,0.4325801730137079,0.39885548701903256,0.4205882940120249,0.4474872492531418,0.48946855310845544,0.5501717305969628,0.560578080820876,0.5406270661494074,0.5253401358828476,0.31190262825074383,0.31397690117754407,0.31926406341105257,0.31491840905984875,0.307974463366987,0.3134070240129178,0.3069724941276783,0.3025559337274496,0.28900702467543943,0.27499778752180526,0.04640052849485943,0.09532054427394615,0.11331610960265531,0.08393707795918381,0.11261383064503794,0.134080225240224,0.18249605898077714,0.24761579686951318,0.2715710561454366,0.2656292786276021
11236,336227.61919166666,330781.79099166667,338978.1866083333,350937.01978333335,371621.52,401629.2263166667,433037.41690833337,466305.8658083333,516089.85715,548601.915575,576593.8770333333,113676.20791776918,119426.1164453524,126542.41448692152,134177.376,140993.657,138471.22111553786,149329.8540433925,161287.59059745347,160173.02571711177,151160.52826510722,0.500193499880871,0.506191331159861,0.4890029172642731,0.4608710441411278,0.4658509052075282,0.46941863785798743,0.4664860846177577,0.4648403268010268,0.5131577691995046,0.5566456520962579,0.5322162478315896,0.24449984478988193,0.2501571739951284,0.2666102511532352,0.2734955523633608,0.27544860701274776,0.26311361798959987,0.27676187653309703,0.2923736270801744,0.2679383463779497,0.23595989339849527,0.25569365509098907,0.25603415716473266,0.22239266611103786,0.18737549177776697,0.19040229819478044,0.20630501986838756,0.18972420808466067,0.17246669972085243,0.2452194228215549,0.32068575869776267
11237,330114.3011,346615.2294083333,373224.43250833335,437365.5061416667,523414.5983166666,606183.03455,677411.4298916666,726040.5895833333,777573.6356166666,782447.8166583333,801108.3207583333,113985.44168845724,116368.4217585693,119648.43183493,123345.03646973013,128822.79448075528,128191.86934673369,135754.76735862563,140835.8700284091,141011.5690140845,139119.06425153793,0.48058091557693633,0.5411627410508775,0.580014002028449,0.6524560933803614,0.7256396404557056,0.7587059897530443,0.777753416545715,0.761312819397245,0.7844493593621084,0.7822119422613641,0.7760306979822371,0.24594816180515183,0.24048957569448884,0.24067439855165185,0.23821496646902288,0.23908618393650383,0.23164635964394983,0.2348283257218347,0.22898392698394893,0.22308689727123737,0.2112986204407255,0.2346327537717845,0.30067316535638866,0.33933960347679715,0.4142411269113385,0.4865534565192018,0.5270596301090944,0.5429250908238803,0.5323288924132961,0.561362462090871,0.5709133218206386
11238,609861.9806833334,617128.7391583333,702566.6542416667,854392.2742333333,986643.78545,1122192.2309166666,1131094.0370833334,1059550.4316666666,1021089.5210833332,1017704.7261083332,1018357.7262916666,87746.9683305863,92689.25904317386,93929.50758459744,98796.13940092166,105046.29701834862,104935.5400457666,109442.56458797328,115904.6847946726,118260.9809630459,112820.13528138529,0.909022881360913,0.9118604220378128,0.9387267244779128,0.9535567956802132,0.9649268956795924,0.974508164252026,0.9592411856625612,0.9288121259605314,0.9032841618131936,0.8925687420440956,0.8790031415783455,0.1574031497579462,0.16530668435665086,0.16748311471876165,0.17342296100527227,0.17826209514199695,0.17746088724342782,0.17011746849751258,0.17250556629947322,0.16927888116727796,0.14758409829401706,0.7516197316029668,0.746553737681162,0.7712436097591512,0.7801338346749409,0.7866648005375955,0.7970472770085982,0.7891237171650487,0.7563065596610582,0.7340052806459156,0.7449846437500786
11249,591973.549025,595777.9043,673147.546125,827147.9587416666,943374.5783416666,966827.7585833332,997596.6991916668,1024529.3610583332,1085659.0228333334,1085688.3753333334,1092749.7745,48187.46656626506,49154.28739002933,52167.35014836795,62780.958579881655,65975.9349112426,66401.18950437318,70298.8448275862,73076.45714285714,70875.52873563218,63294.820512820515,0.8904279798416526,0.8863170402037281,0.9122900577047384,0.9329878003529044,0.9396234564332936,0.9221605647623232,0.923846147702914,0.9224201280286088,0.9282036554912144,0.9246843204189176,0.900327588233306,0.06177537159154996,0.05887577918092591,0.06325567156876229,0.0814472205840393,0.08209690193064689,0.08349227927396159,0.078840652953901,0.07712250622333243,0.06882572236711013,0.05131198661038275,0.8286526082501026,0.8274412610228022,0.849034386135976,0.8515405797688651,0.8575265545026467,0.8386682854883616,0.845005494749013,0.8452976218052765,0.8593779331241043,0.8733723338085349
11354,286185.348,300067.03188333334,315344.8407,340515.48384166666,370761.27958333335,408187.2822416667,458784.71400833334,560559.6444333333,605090.7151,607328.7788833333,613032.4704083333,150501.9854303073,156135.16559391457,160678.20442930152,162982.390625,169708.9315849487,168883.62696629213,179044.42729805014,187649.51070840197,188620.7408219178,183951.32373333332,0.3386677412641359,0.3999359706552702,0.4155729738349282,0.4277305932793459,0.4599812397162597,0.4824405507478685,0.5317230074180075,0.6378222785814569,0.6575586405568679,0.6572992629661817,0.614626750933066,0.37502502879702754,0.3801505761252767,0.392048128586005,0.37331852243075325,0.37649943388804646,0.3681973327044357,0.37161209517202015,0.3726232279620929,0.35314365510681245,0.34163778686608637,-0.036357287532891636,0.019785394529993505,0.023524845248923176,0.054412070848592675,0.08348180582821324,0.11424321804343279,0.16011091224598734,0.265199050619364,0.3044149854500554,0.3156614761000953
11355,298397.15959166666,313059.972775,332831.6960333333,364244.649675,390971.5668916667,431291.4639833333,472426.91376666666,560859.3327333333,579133.4364166666,572782.2432916666,569852.6365916666,150779.47563254382,154116.8347564038,157133.83192860684,162430.8917475728,168302.3255592575,170311.89566837446,174384.82045349374,183264.07071167885,185832.33948671768,182993.54852686307,0.3702049064275868,0.4450167156852214,0.4616280815825922,0.4990002981933544,0.5074549482036194,0.5410309123332849,0.5734252299807118,0.641343993835856,0.6252251821162429,0.596811693294995,0.5114450327197302,0.37666308048388886,0.3709607030632704,0.3731791718710557,0.36795252015436697,0.3620573914267776,0.37036436770746095,0.3533538237662536,0.35590212534847604,0.3467852565503985,0.3376919759303127,-0.006458174056302057,0.074056012621951,0.08844890971153652,0.13104777803898743,0.14539755677684174,0.17066654462582398,0.22007140621445814,0.28544186848738,0.2784399255658444,0.25911971736468226
11356,446432.561725,454825.0467416667,473476.5091916667,515996.3881583333,556367.9245583334,614592.2099416667,661624.42605,697031.7646833333,720685.4596083333,726355.2293833334,740413.7666916667,57213.708492148195,57790.392424242425,58278.92261001517,60591.44578313253,63851.584187408494,63652.25260029718,64965.76854599406,66787.20175438597,67512.97209985316,66178.20650636492,0.7492889557531779,0.7631351423300823,0.757669200802799,0.7538459402027505,0.7591275365566298,0.7643722454360157,0.7624649235231498,0.7411925431308793,0.7443494389033379,0.755405372468828,0.7316610742402178,0.08163384618734355,0.0790521967139804,0.07589995353119239,0.07493287777300289,0.07481110048632778,0.07534754459171708,0.06623187916159302,0.06291880705845593,0.06014969455990803,0.05491448732807651,0.6676551095658343,0.684082945616102,0.6817692472716066,0.6789130624297477,0.684316436070302,0.6890247008442986,0.6962330443615568,0.6782737360724234,0.6841997443434299,0.7004908851407515
11357,316992.31095,325657.81055,340988.24221666664,371406.334325,393599.3447833333,421683.0933666667,458815.88666666666,623401.6692272727,696885.411,740211.2938583334,816972.501625,139750.14991057396,133107.6833890747,135242.29824561405,139786.63200870986,143487.75920982382,143974.94432661717,148900.04894736843,159852.62995824634,158258.51015096303,153256.51012145748,0.4424712346000694,0.47925543877603294,0.5056221129441958,0.5208836886144641,0.5134898388749074,0.5191987779252722,0.5339166274997212,0.7010679072772683,0.732089902872805,0.7584485884963507,0.7912569239065134,0.33573873430463574,0.30226378385294395,0.29853249140737176,0.28815527211257586,0.28500131995001743,0.28371579746016423,0.2743809913241073,0.28344197057267795,0.2640105332519016,0.248138042662807,0.10673250029543363,0.176991654923089,0.20708962153682403,0.23272841650188825,0.22848851892488997,0.23548298046510802,0.2595356361756139,0.41762593670459036,0.46807936962090335,0.5103105458335436
