ID,10036
"19963",234858.464188349
"06243",219329.033154351
"06060",168414.894002825
"08608",88313.3151165946
"08608",89168.6577497934
"08023",175012.607423651
"11718",61495.6255724123
"16920",307522.07452189
"19112",139183.329179691
"02861",253413.473637726
"02760",259591.299963992
"08248",182835.011552119
"02860",250334.647059131
"07087",4381.36193634935
"07087",3681.50755334107
"07042",20146.2907091431
"07062",37702.0654123648
"11219",14069.9726086621
"12751",118168.981390783
"10021",2677.41586262797
"10021",2880.63323253263
"12814",322008.480207803
"12814",321851.751802416
"12814",320483.48074451
"12814",320025.038476966
"12814",319668.550978026
"12814",319114.224554955
"12814",315019.882652718
"12814",315106.354334918
"12814",314584.664612321
"12814",314375.813079233
"12814",314398.753125007
"12814",312013.270449181
"12814",313157.884160038
"12814",314476.253103031
"12814",313726.823068587
"12814",310365.191830507
"12814",312647.424339865
"12814",312264.273604769
"12814",310366.510352801
"12814",317990.513868063
"10044",3372.02434869002
"11213",10790.0244062702
"11424",14636.3189589737
"10005",6113.2305217875
"10984",49948.3041028048
"12450",154072.281147438
"06053",143884.719681616
"19733",194593.121973013
"01462",277581.997126794
"01347",234754.090128829
"01079",211237.287144804
"06906",52431.8598204999
"18085",106866.68288357
"17920",197444.815045848
"10311",23439.7066620718
"06082",181424.241277724
"17701",246576.838574246
"17701",256443.943684619
"17701",261560.14696389
"19611",172173.029726145
"19511",151494.091221802
"17093",254184.005102766
"17832",208474.240055711
"01529",246758.304530795
"21071",279171.44465725
"08212",218640.213495224
"10280",5893.38447058604
"11023",22097.6120919807
"08822",78494.3627823118
"11365",16620.9627513489
"08270",178926.001442335
"17009",302511.314753804
"18058",127638.990104547
"19122",131023.097307414
"06256",188112.858942463
"06232",173192.601939206
"06409",147452.102966522
"06409",145833.533960439
"19716",191732.666339011
"19435",142110.607238036
"19536",152839.060659503
"18218",162703.763170978
"03446",278680.406986594
"03446",272460.339609832
"07057",14371.0233223618
"07029",13954.9165392156
"07050",20699.0146382143
"07508",27165.548410679
"12010",233014.564388873
"12010",242494.030080793
"13440",295120.847924509
"13440",298859.90334165
"11205",7450.32528306165
"10170",1401.47431554382
"11429",21926.685845188
"14527",335514.499297153
"14527",328926.127665785
"14527",332375.208495662
"13845",244450.33341058
"10003",3051.2659373614
"10502",30673.8264149655
"14854",292308.393678048
"11451",17614.038024049
"11358",16353.3961517117
"01119",195606.014816871
"08244",167949.042297875
"07310",5145.07082394581
"11359",18360.7316810291
"13309",321088.804448021
"13309",334028.183122608
"05350",241816.284567784
"18355",120158.479051749
"07756",60805.980863482
"10453",12172.6808562841
"13475",247142.201202273
"06878",45751.4755853272
"01541",257723.208169494
"02916",251652.235727042
"08882",47896.0125186018
"06783",105564.722887553
"06067",149422.299996931
"06254",181770.676398179
"01026",209207.778544756
"08320",182349.034214502
"07407",19545.7557715227
"10016",1853.241347134
"12206",213413.904187537
"11948",122895.025499687
"12530",162803.955219276
"10522",30011.1594614647
"11378",7805.82894843499
"10910",58786.6083068162
"10279",5414.92021610246
"17101",251786.054203217
"17745",298677.963299132
"18250",156843.202468197
"19109",134247.321399294
"17935",193624.11095445
"06712",118330.484345722
"06103",157195.430990539
"06112",157884.948164657
"11418",14561.2409177434
"10167",1363.64772904166
"06058",150180.050256961
"19736",178237.286867712
"21902",221735.851752651
"01560",249053.739640768
"08006",112045.217225001
"21901",212346.365853966
"07024",10286.3900678418
"03447",269770.82042783
"12787",135206.86852703
"12787",135359.773917264
"05776",285919.306009342
"07676",26195.9253819959
"07203",25700.7491217322
"07504",21244.9589027539
"10153",1558.43076417928
"11204",15614.4493963662
"10976",30384.3943736057
"12438",168795.056948952
"10308",26762.645318214
"10007",5249.22149674218
"11421",13249.4825262337
"10177",1281.7858696531
"18935",124676.492779752
"19066",135979.554624216
"01220",219453.415237402
"01199",190435.798027439
"01452",253062.21333826
"01054",227887.196630301
"10111",1057.96455329851
"13902",221735.729424437
"06376",157633.814647504
"19709",192563.315654273
"19709",202355.611640825
"19709",202736.504511147
"19709",201765.00764714
"01521",210069.332951159
"17951",190721.342708429
"19004",133940.588601047
"01431",279007.204484888
"01005",242270.342631091
"01350",233616.388922514
"01260",178698.791424716
"01260",178991.31742536
"08010",110901.822806726
"11958",132413.894830466
"07068",27749.186395181
"11721",54389.539879916
"19147",134573.268359646
"12417",127446.934068689
"05352",237727.458120744
"19023",143267.667608536
"18950",98049.7490599554
"18353",115489.188824448
"18353",123464.31420859
"18353",120715.843538104
"18353",116310.422763667
"06907",54817.2482400797
"06120",159387.375353375
"06510",108204.726945776
"06510",107356.372443953
"06062",138828.266018618
"19474",133827.744234392
"18970",123929.041896713
"17098",224198.500049353
"02912",246981.686998682
"02817",217450.361918267
"07052",23274.073334733
"08880",50892.2918951158
"07663",18298.6139100339
"10152",1519.13451405967
"10017",1670.8456293257
"13815",236423.034125297
"11003",24680.8858347399
"10012",3773.92299105912
"11233",10764.1339813278
"10527",65004.2048921642
"11239",15491.9408943761
"11239",15432.1571227142
"10006",5835.74408403588
"19442",152173.988900164
"18801",201901.631597775
"18816",193233.507952049
"18816",194713.108243416
"18816",194853.383344878
"18816",195817.696100396
"07661",19068.7765506008
"02841",238994.975441335
"13045",273087.342576364
"06387",205913.391088569
"06387",205584.295660125
"18625",177066.072597
"17120",251224.717054151
"19538",146561.568025122
"10457",12430.1830843882
"06373",209758.495702889
"06607",83174.4070219909
"19977",210080.56165471
"01337",245032.621574898
"01504",249993.119888557
"07762",67437.9380979594
"07723",56522.7152674828
"07626",20290.7337785306
"02895",249833.974243915
"03444",285669.984631353
"07820",71737.4422143866
"08353",182323.722822257
"07018",19239.3748018642
"08553",68001.0329107326
"10940",86784.2078858019
"13820",198049.992685928
"13820",212230.993122477
"13820",209881.985779426
"10459",11037.0933302968
"11042",24714.6240395788
"10110",840.757910769191
"13138",291140.86378788
"11379",10456.3673711082
"11778",91688.3081682644
"13856",176263.985274377
"13856",184600.294792521
"12412",141301.722984698
"06702",119631.631923637
"06702",118863.411965848
"01074",240143.385667163
"01070",214631.586053955
"08091",132468.073278471
"17064",218850.6315707
"17064",218403.390144205
"07311",5750.01779330488
"10165",1238.28241284313
"06605",78993.1956526256
"06320",171678.214235709
"19734",208255.184388317
"17925",175654.677743997
"17015",275211.245747262
"17015",282361.458531393
"17822",221688.160471486
"17865",237133.488454255
"18436",139831.862177451
"01056",204192.368044755
"01103",189616.87197218
"01270",210403.765452856
"01368",260912.71434893
"17815",207086.338892324
"17821",224760.120432773
"13778",229402.044284238
"02093",262902.28776616
"17934",188006.547634431
"17943",202025.719031245
"17943",202698.637089526
"17949",190167.518655934
"17954",191903.915463252
"17965",183889.759203693
"17970",186026.966034352
"17979",188150.308376379
"18031",142463.39103456
"18653",169410.335463427
"18657",179025.052991413
"18657",182449.983302365
"18657",185664.021880188
"18661",152920.550138059
"18701",168267.30950624
"14827",307027.425744186
"18709",170654.095642532
"18821",199798.166962136
"14850",281230.312914207
"14850",279711.188762619
"18842",176036.577347964
"14881",268650.163024945
"18853",218848.991096729
"14893",321735.264963144
"07730",40328.7107060702
"21130",235705.938665698
"07740",51460.0992374774
"07764",52352.3484235181
"18051",142909.147819381
"18068",132999.650004036
"18081",111585.104841035
"18086",131627.419845245
"11786",95409.5423700497
"11796",75255.1323978516
"13203",311483.70396585
"13206",311231.727768347
"17325",293984.211420756
"17344",278495.090730268
"17355",255541.686056779
"13326",225062.771225679
"13326",230117.829350772
"13328",274559.623708446
"17371",256080.853835504
"14901",263953.875449377
"14901",275051.640864938
"18951",115977.957801521
"18951",119609.258462121
"18962",117783.025628905
"18980",102521.354255924
"19021",106734.288920723
"19033",149111.178167299
"19064",146932.197195935
"19076",148134.891303879
"19095",123695.521233358
"19114",115342.331463508
"19126",124888.492765275
"13338",327531.016908757
"13338",314769.453210242
"13342",233030.572258354
"13352",298559.052494606
"17406",248851.036640225
"17406",239724.507622248
"17508",201729.598468242
"21211",276212.966796866
"07842",48301.290057387
"07852",58367.7312662494
"07870",70208.7783683366
"07926",49207.58955317
"07927",39709.6169114732
"07939",48721.1689243188
"07961",37452.2146014885
"07970",49489.4279116119
"02703",260383.61728389
"02769",259479.900782354
"11934",101091.173031357
"19710",173020.499126638
"18105",128345.878251334
"18195",139581.847250825
"18212",145194.136025253
"18223",167087.725378448
"18231",170965.52324771
"18234",168424.654312469
"18242",180807.864551911
"11954",175095.2424693
"12007",188537.278246284
"12008",232650.457647778
"17520",213216.106840096
"13420",337807.697475351
"13421",290576.712207941
"13438",303608.688975551
"17550",232791.10066021
"13441",298153.284287672
"17576",203768.355345819
"18251",178070.764787633
"18256",182981.984343929
"18327",99751.6015350543
"19138",126265.135806024
"19150",125999.553650581
"19316",175132.52529253
"19320",177334.343779528
"19320",179303.359883222
"19372",172336.939521746
"19444",130577.725182064
"19453",145545.402980976
"19457",148842.842560251
"19472",142117.112587516
"19501",184470.968289673
"19506",183780.696236084
"13483",330051.422636017
"13485",257077.739529421
"13485",249083.544107634
"17581",186996.814529161
"17606",209087.710903201
"08011",106763.313256548
"08027",151047.357583407
"21252",269879.373427757
"08035",133755.374436785
"08037",141219.603557273
"08039",161426.927741546
"19902",221733.579191096
"07067",33116.802282816
"07080",41388.6851299543
"07090",32162.9939157685
"19955",222552.807575012
"18349",122150.753602799
"18360",113556.327160752
"18360",111626.875970667
"18413",166560.655034128
"18419",176816.32946906
"18420",172011.954683412
"18424",141437.616745637
"18424",138429.946241335
"18428",106059.398219529
"18428",124571.645622332
"18428",120088.991910802
"18431",143198.413050846
"12069",243967.687138025
"12084",216146.976787757
"12089",240878.158035739
"17730",246358.800962485
"17740",284360.97969856
"17740",280169.051130068
"17740",295252.823019433
"17740",300598.141335097
"17740",303223.403184542
"17835",271409.382677543
"17836",220652.735875116
"17850",242833.744634256
"13826",203156.997325446
"13834",213809.091871781
"13834",210010.265736061
"17861",261162.138227122
"13849",204311.136751112
"13849",207669.136549221
"13859",207504.799011767
"17881",226279.787241962
"17884",228061.92795387
"18434",152356.801779929
"18441",169926.697285131
"18444",153934.672675461
"18444",145790.511725808
"18455",169586.460697848
"19545",145977.830449034
"19564",161574.358264964
"17751",301660.383145614
"17758",223713.239673757
"17771",266838.372364777
"17814",208193.651641865
"07505",23218.8463530506
"07513",21060.9413295239
"07607",17075.0687987818
"07628",20641.9441906403
"07641",22545.2265008507
"07648",26197.84347913
"07657",8271.70780690083
"21610",235371.09061596
"21610",237118.89672738
"08074",152996.595356547
"08079",194941.453022525
"08079",182431.832523847
"21628",236024.558844648
"21644",243615.635484949
"21052",271479.780599715
"21082",250765.064578678
"21082",255329.40492657
"01475",266390.789906832
"01562",234799.819844199
"01612",243310.572780913
"01745",269312.976398689
"01745",268511.205505555
