ZCTA5CE10,AFFGEOID10,GEOID10,ALAND10,AWATER10,GEOID
"18966",8600000US18966,"18966","42021135","810297","42017101504"
"18966",8600000US18966,"18966","42021135","810297","42017105008"
"18966",8600000US18966,"18966","42021135","810297","42017101503"
"18966",8600000US18966,"18966","42021135","810297","42017101505"
"18966",8600000US18966,"18966","42021135","810297","42017101506"
"18966",8600000US18966,"18966","42021135","810297","42017101607"
"18966",8600000US18966,"18966","42021135","810297","42017105013"
"18966",8600000US18966,"18966","42021135","810297","42017101404"
"19551",8600000US19551,"19551","64502006","771949","42011010402"
"19551",8600000US19551,"19551","64502006","771949","42011010602"
"19551",8600000US19551,"19551","64502006","771949","42071010103"
"19551",8600000US19551,"19551","64502006","771949","42011010701"
"19551",8600000US19551,"19551","64502006","771949","42011010302"
"19551",8600000US19551,"19551","64502006","771949","42011010500"
"19551",8600000US19551,"19551","64502006","771949","42075003000"
"19118",8600000US19118,"19118","8276062","109207","42101038700"
"19118",8600000US19118,"19118","8276062","109207","42101038800"
"19118",8600000US19118,"19118","8276062","109207","42101025600"
"19118",8600000US19118,"19118","8276062","109207","42101025700"
"19118",8600000US19118,"19118","8276062","109207","42101023100"
"19118",8600000US19118,"19118","8276062","109207","42091210300"
"19118",8600000US19118,"19118","8276062","109207","42091210400"
"19118",8600000US19118,"19118","8276062","109207","42091210500"
"19118",8600000US19118,"19118","8276062","109207","42101038400"
"19118",8600000US19118,"19118","8276062","109207","42101038600"
"19118",8600000US19118,"19118","8276062","109207","42101038500"
"19118",8600000US19118,"19118","8276062","109207","42101980100"
"17038",8600000US17038,"17038","186609696","93539","42043024700"
"17038",8600000US17038,"17038","186609696","93539","42075002000"
"17038",8600000US17038,"17038","186609696","93539","42075002400"
"17038",8600000US17038,"17038","186609696","93539","42075002300"
"17038",8600000US17038,"17038","186609696","93539","42075002200"
"17038",8600000US17038,"17038","186609696","93539","42075002100"
"17038",8600000US17038,"17038","186609696","93539","42107003700"
"17038",8600000US17038,"17038","186609696","93539","42107003900"
"17038",8600000US17038,"17038","186609696","93539","42043024502"
"18509",8600000US18509,"18509","7434246","0","42069100600"
"18509",8600000US18509,"18509","7434246","0","42069100200"
"18509",8600000US18509,"18509","7434246","0","42069112000"
"18509",8600000US18509,"18509","7434246","0","42069101200"
"18509",8600000US18509,"18509","7434246","0","42069100800"
"18509",8600000US18509,"18509","7434246","0","42069100900"
"18509",8600000US18509,"18509","7434246","0","42069101000"
"18509",8600000US18509,"18509","7434246","0","42069101100"
"18509",8600000US18509,"18509","7434246","0","42069101300"
"18509",8600000US18509,"18509","7434246","0","42069101400"
"18509",8600000US18509,"18509","7434246","0","42069111700"
"18509",8600000US18509,"18509","7434246","0","42069112200"
"18509",8600000US18509,"18509","7434246","0","42069112300"
"19096",8600000US19096,"19096","9074988","0","42101009801"
"19096",8600000US19096,"19096","9074988","0","42091205402"
"19096",8600000US19096,"19096","9074988","0","42091205401"
"19096",8600000US19096,"19096","9074988","0","42091204600"
"19096",8600000US19096,"19096","9074988","0","42045400500"
"19096",8600000US19096,"19096","9074988","0","42101009802"
"19096",8600000US19096,"19096","9074988","0","42101037500"
"19096",8600000US19096,"19096","9074988","0","42101980800"
"19096",8600000US19096,"19096","9074988","0","42045408800"
